ppt,nLL,AIC,category_mean_bias,category_variance_bias,domain_variance_bias,determinism
53,20.531249741854918,49.062499483709836,1.000000000000003e-10,16.497389467094543,186257441964692.5,59192143027830.98
54,-0.0,8.0,0.5899932954519156,2.917244157337401,0.1535405136014504,6.759671173841058
55,19.453306688145027,46.90661337629005,1.2381512220476094,1.0000000001000187,0.001,0.061527647228920256
56,14.948505414662904,37.89701082932581,5097845819730997.0,2488717964094250.5,1.2407985750465864,1038995326578305.0
57,3.9643606418739634,15.928721283747926,0.6958595488513938,1.0513441849534864,139241376234819.86,154708281936895.7
58,7.814726857675615,23.629453715351232,1.5598444503360298e+25,5754813837588941.0,0.08390078935252218,1537508010786017.8
59,21.710133559245627,51.42026711849125,1.8515187153193103e+19,1448441482827482.0,0.001,118174179792965.92
60,4.4986811578330155,16.99736231566603,82.46684330535453,7.4736676894253895,0.88316379978456,73.54403739406034
61,6.880313395497624,21.760626790995246,0.7709093928581184,1.0000000001,0.0010000000000019648,0.25514784383059963
62,4.835590086829843,17.671180173659685,4.6353355635957787e+27,1.6824996992277192,0.0010000000000009142,5.854223161710504
63,11.613457015188459,31.226914030376918,1.2478506302789503,208105831257177.8,0.0010000000000000013,0.2062978181157617
64,15.930016652154158,39.86003330430832,10.674933548100594,1.4130768389211088,267708397605923.56,114050859817459.72
65,14.669437374992702,37.33887474998541,8363205085329352.0,1.0000000001,0.6919111508455859,3.643670524514193
66,22.180709777918246,52.36141955583649,17409.007221680895,16.29165566658369,662446.797877465,8.154422244500483e-09
67,2.249340578539271,12.498681157078542,19.78153619738802,1.2152640863273043,1461.486077898871,168648.16103926668
68,19.450110390318315,46.90022078063663,1.5553998044628342e+16,9174297327315838.0,5.2468878134204004,5124399143255812.0
69,9.57211215486941,27.14422430973882,206715527655628.06,155053164407428.8,20.901697994707973,1392210670014112.2
70,13.101301982090654,34.20260396418131,3580354623469733.0,1.0000000001,0.727368950170984,2.4055521456921722
71,17.51968659835202,43.03937319670404,6487384942405838.0,1.401274717885937,0.21939894980411523,2.3422852263185754
72,6.979818098307673,21.959636196615346,2.247797964182387e+17,1522867540348757.2,0.45726527183291094,636784908034992.6
73,2.249340578475412,12.498681156950823,2.2447332509762714,62.72937548683713,0.0010000000000000007,49.69969839051136
74,5.828474064708998,19.656948129417998,9462535099248744.0,2723293009204520.0,0.9014757422820419,1464112663366023.5
75,2.2493405784781917,12.498681156956383,18.065084543951798,1.0000002668043966,13.438042298395082,22887.97862357977
76,20.37988968267701,48.75977936535402,2.381461804082049e+17,13951338273702.254,1.0881761695786398,368847578324361.3
77,-0.0,8.0,0.5899932954519156,2.917244157337401,0.1535405136014504,6.759671173841058
78,3.8439295632329245,15.687859126465849,1.3347121717984768e+18,1029366684042625.1,0.19721505590435914,228503200112163.2
79,4.923488157698046,17.84697631539609,0.9346629193197605,1.0000618908522771,182784022162742.03,77054065142129.8
80,21.116178973360732,50.232357946721464,1e-10,1.0000000001,0.001,0.3958001592058771
81,21.439912891300928,50.879825782601856,35.75974460325,1.0000000001000051,2.8164957838956393,1.311285532436956
82,22.013536381475078,52.027072762950155,2.167157627978344e+49,391387218502776.3,4.194822628799847,75753647855688.7
83,21.97952583186167,51.95905166372334,1.653836676650665e+17,1.653379354641426e+16,0.0010000000002409327,146338984444607.66
84,20.50741002728328,49.01482005456656,1.9629189030788195e+42,1.0000000001000038,2.204422916445647,2.198474569810214
85,14.878230694267618,37.756461388535236,758464431275468.9,1.0000000001,1.079146544864005,2.5869579870112966
86,2.249340578477076,12.498681156954152,17.89505740097446,1.0496672532150244,155851.29441602383,10334301.364048248
87,20.901395612454714,49.80279122490943,7.46786965602817e+32,119899833144668.88,47.054520999832924,391045079603036.7
88,19.74694545150337,47.49389090300674,9.616155696123154e+17,6380196104205886.0,0.3394169807200331,393844511773627.5
89,20.223539138056196,48.44707827611239,13674.6248728235,38750.10068466862,564682075.376624,4781186671226.94
90,7.045054581287083,22.090109162574166,11661390061.329012,809946925.28582,0.5689942273773454,871724026.9830319
91,3.239029920374391,14.47805984074878,3.771212629387196e+16,1.0401634135995026e+16,0.2674573181093394,3350798928580122.5
92,8.480510417076419,24.961020834152837,186090385645478.53,123698899832851.12,2.785409675245137,346355578093494.2
93,8.820356179732547,25.640712359465095,1.0000000409206415e-10,61.40109558561159,112076115890721.48,120292765465876.3
94,11.221878783104804,30.44375756620961,40.91273985251686,1.0000000001000247,1.0158631113264074,3.626547676174699
95,4.127198841782955,16.254397683565912,3.211931676992797e+158,1.0000000001000058,0.9017713587717193,2.228398642953049
96,22.180709777918246,52.36141955583649,54.56426405247988,2.6586586722398247,64.81775582999508,9.409123552124895e-14
97,-0.0,8.0,1.544894286794978,1.2893365801994865,0.012039842285772588,72.4062354926063
98,8.226620667216316,24.453241334432633,1.0000000000206961e-10,2.6227474466319363,175105858618426.53,127351975201214.58
99,12.30610314101313,32.612206282026264,1.0000000000000373e-10,1.3421850505977882e+49,35966512533615.05,82094610404297.92
100,18.825254881717058,45.650509763434115,8.507280185327724e+18,3644317710993.094,6.397615399549795,224155755764047.56
101,-0.0,8.0,0.5899932954519156,2.917244157337401,0.1535405136014504,6.759671173841058
