20 Apr 2016 11:45:24 AM,Wed, 20 Apr 2016 11:51:50 AM
klab2,4985,2
1,Darker,Lighter,Smaller,Bigger
2,4985,training,1,1,9,-0.8,200.0,4.62318353634
2,4985,training,1,2,25,-0.4,168.75,1.53373241983
2,4985,training,1,3,7,-0.8,168.75,0.79408428818
2,4985,training,1,4,27,-0.4,200.0,1.02012636047
2,4985,training,2,1,7,-0.8,168.75,1.05130031891
2,4985,training,2,2,9,-0.8,200.0,1.09131632932
2,4985,training,2,3,27,-0.4,200.0,0.50879669562
2,4985,training,2,4,25,-0.4,168.75,1.59866726957
2,4985,training,3,1,9,-0.8,200.0,0.787349787541
2,4985,training,3,2,25,-0.4,168.75,0.558448979631
2,4985,training,3,3,27,-0.4,200.0,0.458448516205
2,4985,training,3,4,7,-0.8,168.75,0.77361163497
2,4985,generate,,0,1,-0.8,75.0,33.0692648329
2,4985,generate,,1,65,0.6,90.625,8.86389074102
2,4985,generate,,2,38,0.0,90.625,8.58495295234
2,4985,generate,,3,9,-0.8,200.0,10.1242445949
2,4985,generalization,1,14,-0.6,137.5,Alpha,2.96504628565
2,4985,generalization,2,24,-0.4,153.125,Alpha,1.01287175994
2,4985,generalization,3,20,-0.4,90.625,Beta,0.863308731467
2,4985,generalization,4,36,-0.2,200.0,Alpha,0.517775475979
2,4985,generalization,5,66,0.6,106.25,Beta,0.632107359357
2,4985,generalization,6,48,0.2,106.25,Beta,1.57533091493
2,4985,generalization,7,73,0.8,75.0,Beta,0.860776423477
2,4985,generalization,8,16,-0.6,168.75,Alpha,0.539310844615
2,4985,generalization,9,25,-0.4,168.75,Alpha,0.513545144349
2,4985,generalization,10,9,-0.8,200.0,Alpha,0.421604095958
2,4985,generalization,11,79,0.8,168.75,Beta,0.787901671603
2,4985,generalization,12,56,0.4,90.625,Beta,0.456683945842
2,4985,generalization,13,72,0.6,200.0,Beta,1.00154474378
2,4985,generalization,14,19,-0.4,75.0,Beta,0.939480878413
2,4985,generalization,15,39,0.0,106.25,Beta,0.87869624421
2,4985,generalization,16,65,0.6,90.625,Beta,0.893291521817
2,4985,generalization,17,3,-0.8,106.25,Alpha,0.486845181324
2,4985,generalization,18,34,-0.2,168.75,Alpha,0.734694756567
2,4985,generalization,19,17,-0.6,184.375,Alpha,0.521794259548
2,4985,generalization,20,41,0.0,137.5,Alpha,0.58344429452
2,4985,generalization,21,28,-0.2,75.0,Beta,0.470527047291
2,4985,generalization,22,47,0.2,90.625,Beta,0.717131821439
2,4985,generalization,23,4,-0.8,121.875,Alpha,0.557286283001
2,4985,generalization,24,60,0.4,153.125,Beta,0.987728458829
2,4985,generalization,25,55,0.4,75.0,Beta,0.965280679055
2,4985,generalization,26,35,-0.2,184.375,Alpha,1.1744745858
2,4985,generalization,27,10,-0.6,75.0,Beta,0.967984146439
2,4985,generalization,28,26,-0.4,184.375,Alpha,0.669983373955
2,4985,generalization,29,53,0.2,184.375,Alpha,2.29072829429
2,4985,generalization,30,71,0.6,184.375,Beta,0.821996605955
2,4985,generalization,31,29,-0.2,90.625,Beta,1.73374559637
2,4985,generalization,32,54,0.2,200.0,Alpha,0.458850759082
2,4985,generalization,33,64,0.6,75.0,Beta,0.473958191462
2,4985,generalization,34,42,0.0,153.125,Alpha,0.523706153035
2,4985,generalization,35,74,0.8,90.625,Beta,0.562196621671
2,4985,generalization,36,61,0.4,168.75,Beta,1.33721858822
2,4985,generalization,37,6,-0.8,153.125,Alpha,0.532410151325
2,4985,generalization,38,1,-0.8,75.0,Alpha,0.541466731578
2,4985,generalization,39,31,-0.2,121.875,Alpha,0.608796828426
2,4985,generalization,40,12,-0.6,106.25,Alpha,0.430985120125
2,4985,generalization,41,51,0.2,153.125,Beta,0.6843224084
2,4985,generalization,42,13,-0.6,121.875,Alpha,0.345360439271
2,4985,generalization,43,5,-0.8,137.5,Alpha,0.589670610614
2,4985,generalization,44,27,-0.4,200.0,Alpha,0.319439468905
2,4985,generalization,45,18,-0.6,200.0,Alpha,0.656345863827
2,4985,generalization,46,30,-0.2,106.25,Alpha,0.681867239997
2,4985,generalization,47,67,0.6,121.875,Beta,0.332272163592
2,4985,generalization,48,57,0.4,106.25,Beta,0.621484185569
2,4985,generalization,49,50,0.2,137.5,Beta,0.854145215824
2,4985,generalization,50,70,0.6,168.75,Beta,0.844956209883
2,4985,generalization,51,8,-0.8,184.375,Alpha,2.91531587113
2,4985,generalization,52,23,-0.4,137.5,Alpha,0.870820899494
2,4985,generalization,53,38,0.0,90.625,Beta,1.58216969948
2,4985,generalization,54,44,0.0,184.375,Alpha,0.551500944421
2,4985,generalization,55,59,0.4,137.5,Alpha,0.965989817865
2,4985,generalization,56,77,0.8,137.5,Beta,0.327584962361
2,4985,generalization,57,63,0.4,200.0,Beta,0.368816639297
2,4985,generalization,58,46,0.2,75.0,Beta,0.483212416992
2,4985,generalization,59,68,0.6,137.5,Beta,0.328443080187
2,4985,generalization,60,33,-0.2,153.125,Beta,0.585548205301
2,4985,generalization,61,2,-0.8,90.625,Alpha,0.657056326978
2,4985,generalization,62,7,-0.8,168.75,Alpha,0.482680728659
2,4985,generalization,63,78,0.8,153.125,Beta,0.831958645955
2,4985,generalization,64,76,0.8,121.875,Beta,1.43786263932
2,4985,generalization,65,37,0.0,75.0,Beta,0.951192590408
2,4985,generalization,66,21,-0.4,106.25,Alpha,3.70144568942
2,4985,generalization,67,49,0.2,121.875,Beta,0.796800334938
2,4985,generalization,68,75,0.8,106.25,Beta,1.68978926446
2,4985,generalization,69,62,0.4,184.375,Beta,1.70179794077
2,4985,generalization,70,58,0.4,121.875,Beta,0.570132220164
2,4985,generalization,71,45,0.0,200.0,Alpha,1.34570342116
2,4985,generalization,72,81,0.8,200.0,Beta,0.70088718459
2,4985,generalization,73,32,-0.2,137.5,Alpha,0.639617211185
2,4985,generalization,74,69,0.6,153.125,Beta,0.376904196106
2,4985,generalization,75,80,0.8,184.375,Beta,0.30724903848
2,4985,generalization,76,43,0.0,168.75,Alpha,0.651957281865
2,4985,generalization,77,11,-0.6,90.625,Alpha,0.597506891005
2,4985,generalization,78,40,0.0,121.875,Alpha,1.23713933025
2,4985,generalization,79,15,-0.6,153.125,Alpha,0.413508925587
2,4985,generalization,80,22,-0.4,121.875,Alpha,0.336761719547
2,4985,generalization,81,52,0.2,168.75,Beta,0.866559446789
