20 Apr 2016 2:18:15 PM,Wed, 20 Apr 2016 2:22:43 PM
klab1,4990,3
1,Darker,Lighter,Smaller,Bigger
3,4990,training,1,1,4,-0.8,121.875,2.83750255778
3,4990,training,1,2,6,-0.8,153.125,1.25203291047
3,4990,training,1,3,8,-0.8,184.375,0.393188516609
3,4990,training,1,4,2,-0.8,90.625,0.400753042661
3,4990,training,2,1,4,-0.8,121.875,0.451520354487
3,4990,training,2,2,2,-0.8,90.625,0.345194543712
3,4990,training,2,3,8,-0.8,184.375,0.32230662927
3,4990,training,2,4,6,-0.8,153.125,0.247864127159
3,4990,training,3,1,8,-0.8,184.375,0.475882836618
3,4990,training,3,2,2,-0.8,90.625,0.229448251426
3,4990,training,3,3,4,-0.8,121.875,0.256658894941
3,4990,training,3,4,6,-0.8,153.125,0.300684048794
3,4990,generate,,0,5,-0.8,137.5,14.5817425065
3,4990,generate,,1,19,-0.4,75.0,4.51230174955
3,4990,generate,,2,9,-0.8,200.0,2.91418339591
3,4990,generate,,3,3,-0.8,106.25,4.8922698088
3,4990,generalization,1,44,0.0,184.375,Beta,1.26064857189
3,4990,generalization,2,42,0.0,153.125,Beta,0.57177874539
3,4990,generalization,3,80,0.8,184.375,Beta,0.475021403283
3,4990,generalization,4,35,-0.2,184.375,Beta,0.695837772451
3,4990,generalization,5,61,0.4,168.75,Beta,0.346140731126
3,4990,generalization,6,32,-0.2,137.5,Alpha,0.491292634048
3,4990,generalization,7,36,-0.2,200.0,Alpha,0.416495891288
3,4990,generalization,8,76,0.8,121.875,Beta,0.400542484596
3,4990,generalization,9,53,0.2,184.375,Alpha,0.409103520215
3,4990,generalization,10,73,0.8,75.0,Beta,0.481326223351
3,4990,generalization,11,69,0.6,153.125,Beta,0.446444120258
3,4990,generalization,12,67,0.6,121.875,Beta,0.498385722749
3,4990,generalization,13,14,-0.6,137.5,Alpha,0.356532230042
3,4990,generalization,14,11,-0.6,90.625,Alpha,0.473243909888
3,4990,generalization,15,39,0.0,106.25,Beta,0.522383701988
3,4990,generalization,16,22,-0.4,121.875,Alpha,0.783984418958
3,4990,generalization,17,43,0.0,168.75,Beta,0.500375097618
3,4990,generalization,18,6,-0.8,153.125,Alpha,0.42298743315
3,4990,generalization,19,38,0.0,90.625,Beta,0.479562966153
3,4990,generalization,20,62,0.4,184.375,Beta,0.292683838867
3,4990,generalization,21,13,-0.6,121.875,Alpha,0.75663307216
3,4990,generalization,22,31,-0.2,121.875,Beta,0.360589442775
3,4990,generalization,23,41,0.0,137.5,Beta,0.30054102838
3,4990,generalization,24,24,-0.4,153.125,Beta,0.932814464904
3,4990,generalization,25,51,0.2,153.125,Beta,0.328170801513
3,4990,generalization,26,63,0.4,200.0,Beta,0.388130821288
3,4990,generalization,27,20,-0.4,90.625,Alpha,0.475824569352
3,4990,generalization,28,57,0.4,106.25,Beta,0.405511123128
3,4990,generalization,29,8,-0.8,184.375,Alpha,0.358155446127
3,4990,generalization,30,79,0.8,168.75,Beta,0.440183661878
3,4990,generalization,31,2,-0.8,90.625,Alpha,0.525942991488
3,4990,generalization,32,75,0.8,106.25,Beta,0.449975931086
3,4990,generalization,33,56,0.4,90.625,Beta,0.320286134258
3,4990,generalization,34,16,-0.6,168.75,Alpha,0.273007926531
3,4990,generalization,35,72,0.6,200.0,Beta,0.616669303738
3,4990,generalization,36,12,-0.6,106.25,Alpha,0.304546595551
3,4990,generalization,37,71,0.6,184.375,Beta,0.849846021272
3,4990,generalization,38,7,-0.8,168.75,Alpha,0.392155590467
3,4990,generalization,39,78,0.8,153.125,Beta,0.307003435679
3,4990,generalization,40,34,-0.2,168.75,Beta,0.803770907223
3,4990,generalization,41,33,-0.2,153.125,Alpha,0.273021831177
3,4990,generalization,42,27,-0.4,200.0,Alpha,0.704497796483
3,4990,generalization,43,48,0.2,106.25,Beta,0.34724649135
3,4990,generalization,44,66,0.6,106.25,Beta,0.732531138696
3,4990,generalization,45,65,0.6,90.625,Beta,1.23209313769
3,4990,generalization,46,58,0.4,121.875,Beta,0.424470609054
3,4990,generalization,47,74,0.8,90.625,Beta,0.276137162
3,4990,generalization,48,29,-0.2,90.625,Alpha,0.499968217686
3,4990,generalization,49,47,0.2,90.625,Beta,0.481541085988
3,4990,generalization,50,26,-0.4,184.375,Beta,0.735209792852
3,4990,generalization,51,54,0.2,200.0,Beta,0.426720201969
3,4990,generalization,52,15,-0.6,153.125,Alpha,0.502256214619
3,4990,generalization,53,68,0.6,137.5,Beta,0.859818059951
3,4990,generalization,54,19,-0.4,75.0,Alpha,1.14668838028
3,4990,generalization,55,50,0.2,137.5,Beta,0.568666062318
3,4990,generalization,56,64,0.6,75.0,Beta,0.511815744452
3,4990,generalization,57,25,-0.4,168.75,Alpha,1.07784056291
3,4990,generalization,58,23,-0.4,137.5,Alpha,0.450223900378
3,4990,generalization,59,59,0.4,137.5,Beta,0.24658753816
3,4990,generalization,60,10,-0.6,75.0,Alpha,0.453671289608
3,4990,generalization,61,70,0.6,168.75,Beta,0.28208674863
3,4990,generalization,62,4,-0.8,121.875,Alpha,0.250116038136
3,4990,generalization,63,49,0.2,121.875,Beta,0.417301375419
3,4990,generalization,64,28,-0.2,75.0,Beta,1.41289256979
3,4990,generalization,65,17,-0.6,184.375,Alpha,0.453823911026
3,4990,generalization,66,21,-0.4,106.25,Beta,0.407221409492
3,4990,generalization,67,77,0.8,137.5,Beta,0.370410184376
3,4990,generalization,68,9,-0.8,200.0,Alpha,0.380768245086
3,4990,generalization,69,45,0.0,200.0,Beta,0.782733651809
3,4990,generalization,70,60,0.4,153.125,Beta,1.27561176009
3,4990,generalization,71,1,-0.8,75.0,Alpha,0.317170803435
3,4990,generalization,72,30,-0.2,106.25,Beta,1.62985135801
3,4990,generalization,73,5,-0.8,137.5,Alpha,0.784331045114
3,4990,generalization,74,3,-0.8,106.25,Alpha,0.341124419123
3,4990,generalization,75,52,0.2,168.75,Beta,0.398628592491
3,4990,generalization,76,18,-0.6,200.0,Alpha,0.249889920466
3,4990,generalization,77,81,0.8,200.0,Beta,0.265075254254
3,4990,generalization,78,55,0.4,75.0,Beta,1.14463378489
3,4990,generalization,79,40,0.0,121.875,Beta,0.414621727541
3,4990,generalization,80,46,0.2,75.0,Beta,0.0505756242201
3,4990,generalization,81,37,0.0,75.0,Beta,0.228645416908
