09 May 2016 3:05:13 PM,Mon, 09 May 2016 3:10:40 PM
klab2,5039,2
0,Smaller,Bigger,Darker,Lighter
2,5039,training,1,1,27,106.25,0.8,4.98853393737
2,5039,training,1,2,9,75.0,0.8,1.19422783703
2,5039,training,1,3,25,106.25,0.4,1.00580520369
2,5039,training,1,4,7,75.0,0.4,1.2525169123
2,5039,training,2,1,25,106.25,0.4,1.64963155892
2,5039,training,2,2,9,75.0,0.8,0.948304059915
2,5039,training,2,3,7,75.0,0.4,1.01049803197
2,5039,training,2,4,27,106.25,0.8,1.16171009
2,5039,training,3,1,9,75.0,0.8,0.700776609592
2,5039,training,3,2,27,106.25,0.8,0.480782078579
2,5039,training,3,3,25,106.25,0.4,0.826002808288
2,5039,training,3,4,7,75.0,0.4,1.98350540921
2,5039,generate,,0,73,200.0,-0.8,10.8720057756
2,5039,generate,,1,81,200.0,0.8,6.28257915843
2,5039,generate,,2,1,75.0,-0.8,8.44164603576
2,5039,generate,,3,37,137.5,-0.8,7.31819831114
2,5039,generalization,1,23,106.25,0.0,Alpha,2.40130492114
2,5039,generalization,2,13,90.625,-0.2,Alpha,1.39731162973
2,5039,generalization,3,1,75.0,-0.8,Beta,0.758573061787
2,5039,generalization,4,18,90.625,0.8,Alpha,0.69643007312
2,5039,generalization,5,48,153.125,-0.4,Alpha,1.43482413515
2,5039,generalization,6,3,75.0,-0.4,Alpha,1.50887615141
2,5039,generalization,7,14,90.625,0.0,Alpha,0.395602677949
2,5039,generalization,8,60,168.75,0.2,Alpha,0.441249090247
2,5039,generalization,9,68,184.375,0.0,Alpha,0.473644012585
2,5039,generalization,10,70,184.375,0.4,Alpha,0.440206570551
2,5039,generalization,11,62,168.75,0.6,Alpha,1.4091133913
2,5039,generalization,12,31,121.875,-0.2,Alpha,2.20872842986
2,5039,generalization,13,72,184.375,0.8,Alpha,0.59388703946
2,5039,generalization,14,6,75.0,0.2,Alpha,0.377352456562
2,5039,generalization,15,50,153.125,0.0,Alpha,0.531368293799
2,5039,generalization,16,37,137.5,-0.8,Beta,0.625799932517
2,5039,generalization,17,66,184.375,-0.4,Beta,0.551424467936
2,5039,generalization,18,40,137.5,-0.2,Beta,0.981840489432
2,5039,generalization,19,25,106.25,0.4,Alpha,1.54327169154
2,5039,generalization,20,63,168.75,0.8,Alpha,0.458499168046
2,5039,generalization,21,44,137.5,0.6,Alpha,0.323380452581
2,5039,generalization,22,79,200.0,0.4,Alpha,0.34776031971
2,5039,generalization,23,80,200.0,0.6,Alpha,0.324586518109
2,5039,generalization,24,76,200.0,-0.2,Beta,0.904303034768
2,5039,generalization,25,52,153.125,0.4,Alpha,0.716882531531
2,5039,generalization,26,32,121.875,0.0,Alpha,0.91968823038
2,5039,generalization,27,78,200.0,0.2,Alpha,0.730775954202
2,5039,generalization,28,9,75.0,0.8,Alpha,0.314435440116
2,5039,generalization,29,12,90.625,-0.4,Beta,0.482297357172
2,5039,generalization,30,75,200.0,-0.4,Beta,0.332585019059
2,5039,generalization,31,64,184.375,-0.8,Beta,0.312396418303
2,5039,generalization,32,22,106.25,-0.2,Beta,1.96600637026
2,5039,generalization,33,67,184.375,-0.2,Beta,0.507875014096
2,5039,generalization,34,45,137.5,0.8,Alpha,1.00899367873
2,5039,generalization,35,71,184.375,0.6,Alpha,0.448485813104
2,5039,generalization,36,28,121.875,-0.8,Beta,0.748858326115
2,5039,generalization,37,16,90.625,0.4,Alpha,0.520751077682
2,5039,generalization,38,30,121.875,-0.4,Beta,3.99065936636
2,5039,generalization,39,77,200.0,0.0,Beta,0.901881302707
2,5039,generalization,40,51,153.125,0.2,Beta,1.21396983229
2,5039,generalization,41,56,168.75,-0.6,Beta,0.320144304074
2,5039,generalization,42,5,75.0,0.0,Beta,1.12593467627
2,5039,generalization,43,29,121.875,-0.6,Beta,0.31547398679
2,5039,generalization,44,54,153.125,0.8,Alpha,0.756269851699
2,5039,generalization,45,43,137.5,0.4,Alpha,0.368233967572
2,5039,generalization,46,65,184.375,-0.6,Beta,0.67465600837
2,5039,generalization,47,10,90.625,-0.8,Beta,0.444595483132
2,5039,generalization,48,7,75.0,0.4,Alpha,0.672476614825
2,5039,generalization,49,8,75.0,0.6,Alpha,0.242498259991
2,5039,generalization,50,36,121.875,0.8,Alpha,0.000178443267941
2,5039,generalization,51,20,106.25,-0.6,Beta,0.522082615644
2,5039,generalization,52,35,121.875,0.6,Alpha,0.528113936074
2,5039,generalization,53,61,168.75,0.4,Alpha,0.318530699238
2,5039,generalization,54,46,153.125,-0.8,Beta,0.823254979216
2,5039,generalization,55,17,90.625,0.6,Alpha,0.445218213834
2,5039,generalization,56,33,121.875,0.2,Beta,2.27317595482
2,5039,generalization,57,39,137.5,-0.4,Beta,0.300395687111
2,5039,generalization,58,26,106.25,0.6,Alpha,1.15675207879
2,5039,generalization,59,42,137.5,0.2,Alpha,0.363155448809
2,5039,generalization,60,38,137.5,-0.6,Beta,0.509096308611
2,5039,generalization,61,4,75.0,-0.2,Beta,0.451200205833
2,5039,generalization,62,24,106.25,0.2,Alpha,0.383481440134
2,5039,generalization,63,81,200.0,0.8,Alpha,0.202281625941
2,5039,generalization,64,55,168.75,-0.8,Beta,0.264185586944
2,5039,generalization,65,69,184.375,0.2,Alpha,0.459117264487
2,5039,generalization,66,73,200.0,-0.8,Beta,0.44466004055
2,5039,generalization,67,15,90.625,0.2,Alpha,0.680446645245
2,5039,generalization,68,57,168.75,-0.4,Beta,0.570573528297
2,5039,generalization,69,58,168.75,-0.2,Beta,0.658093218692
2,5039,generalization,70,11,90.625,-0.6,Beta,0.395828794688
2,5039,generalization,71,47,153.125,-0.6,Beta,0.246606099419
2,5039,generalization,72,53,153.125,0.6,Alpha,0.805583788082
2,5039,generalization,73,41,137.5,0.0,Alpha,3.51528389007
2,5039,generalization,74,19,106.25,-0.8,Beta,0.517996627837
2,5039,generalization,75,2,75.0,-0.6,Beta,0.403995476663
2,5039,generalization,76,34,121.875,0.4,Alpha,0.479121462442
2,5039,generalization,77,74,200.0,-0.6,Beta,0.468312561512
2,5039,generalization,78,49,153.125,-0.2,Alpha,0.425290160812
2,5039,generalization,79,59,168.75,0.0,Beta,0.48473630473
2,5039,generalization,80,21,106.25,-0.4,Beta,0.658010452054
2,5039,generalization,81,27,106.25,0.8,Alpha,0.363468966447
