04 May 2016 2:28:39 PM,Wed, 04 May 2016 2:34:36 PM
klab2,5023,3
1,Darker,Lighter,Smaller,Bigger
3,5023,training,1,1,2,-0.8,90.625,2.70024359692
3,5023,training,1,2,6,-0.8,153.125,0.617615043186
3,5023,training,1,3,4,-0.8,121.875,0.598169018514
3,5023,training,1,4,8,-0.8,184.375,0.363574906252
3,5023,training,2,1,6,-0.8,153.125,0.329593526199
3,5023,training,2,2,2,-0.8,90.625,0.346343367361
3,5023,training,2,3,4,-0.8,121.875,0.304305881262
3,5023,training,2,4,8,-0.8,184.375,0.317508043721
3,5023,training,3,1,6,-0.8,153.125,0.27740761172
3,5023,training,3,2,2,-0.8,90.625,0.247469183058
3,5023,training,3,3,4,-0.8,121.875,0.239494518377
3,5023,training,3,4,8,-0.8,184.375,0.250729830004
3,5023,generate,,0,77,0.8,137.5,26.1399780707
3,5023,generate,,1,79,0.8,168.75,9.76994808298
3,5023,generate,,2,75,0.8,106.25,3.93406633101
3,5023,generate,,3,78,0.8,153.125,2.85589952301
3,5023,generalization,1,75,0.8,106.25,Beta,4.69105690811
3,5023,generalization,2,44,0.0,184.375,Beta,5.53956476972
3,5023,generalization,3,58,0.4,121.875,Beta,0.878926996142
3,5023,generalization,4,21,-0.4,106.25,Alpha,0.592786914669
3,5023,generalization,5,35,-0.2,184.375,Alpha,0.512353975326
3,5023,generalization,6,22,-0.4,121.875,Alpha,0.318081114441
3,5023,generalization,7,33,-0.2,153.125,Alpha,1.27395494748
3,5023,generalization,8,19,-0.4,75.0,Alpha,0.311950144358
3,5023,generalization,9,6,-0.8,153.125,Beta,5.68021754827
3,5023,generalization,10,50,0.2,137.5,Beta,3.61464838032
3,5023,generalization,11,20,-0.4,90.625,Alpha,10.4519199375
3,5023,generalization,12,14,-0.6,137.5,Alpha,1.09917710815
3,5023,generalization,13,80,0.8,184.375,Beta,0.703800215386
3,5023,generalization,14,47,0.2,90.625,Beta,1.04738085531
3,5023,generalization,15,56,0.4,90.625,Beta,0.922072551213
3,5023,generalization,16,79,0.8,168.75,Beta,0.86912485864
3,5023,generalization,17,69,0.6,153.125,Beta,0.537208259106
3,5023,generalization,18,74,0.8,90.625,Beta,0.479343606159
3,5023,generalization,19,73,0.8,75.0,Beta,0.261791002005
3,5023,generalization,20,24,-0.4,153.125,Alpha,1.03758269176
3,5023,generalization,21,4,-0.8,121.875,Beta,1.69092580583
3,5023,generalization,22,25,-0.4,168.75,Alpha,1.3295292994
3,5023,generalization,23,9,-0.8,200.0,Beta,3.48693688493
3,5023,generalization,24,29,-0.2,90.625,Alpha,1.25693760719
3,5023,generalization,25,1,-0.8,75.0,Beta,1.20985801984
3,5023,generalization,26,55,0.4,75.0,Beta,1.32939190883
3,5023,generalization,27,26,-0.4,184.375,Alpha,1.05182737298
3,5023,generalization,28,8,-0.8,184.375,Beta,0.441564925015
3,5023,generalization,29,27,-0.4,200.0,Alpha,0.280227281153
3,5023,generalization,30,32,-0.2,137.5,Alpha,0.591360360384
3,5023,generalization,31,16,-0.6,168.75,Alpha,1.69799468014
3,5023,generalization,32,59,0.4,137.5,Beta,0.744720691815
3,5023,generalization,33,17,-0.6,184.375,Alpha,0.452715815976
3,5023,generalization,34,12,-0.6,106.25,Alpha,0.481144924648
3,5023,generalization,35,37,0.0,75.0,Beta,0.718671599403
3,5023,generalization,36,31,-0.2,121.875,Beta,0.436579104513
3,5023,generalization,37,66,0.6,106.25,Beta,0.555175420828
3,5023,generalization,38,68,0.6,137.5,Beta,0.788135071285
3,5023,generalization,39,40,0.0,121.875,Beta,0.897043468431
3,5023,generalization,40,57,0.4,106.25,Beta,0.480654950254
3,5023,generalization,41,62,0.4,184.375,Beta,0.391981171444
3,5023,generalization,42,65,0.6,90.625,Beta,0.24774727691
3,5023,generalization,43,67,0.6,121.875,Beta,0.182485997677
3,5023,generalization,44,38,0.0,90.625,Beta,0.0682319141924
3,5023,generalization,45,18,-0.6,200.0,Alpha,0.734553060494
3,5023,generalization,46,28,-0.2,75.0,Beta,0.586208676919
3,5023,generalization,47,2,-0.8,90.625,Beta,0.386194176041
3,5023,generalization,48,60,0.4,153.125,Beta,0.228870350868
3,5023,generalization,49,46,0.2,75.0,Beta,0.355676386505
3,5023,generalization,50,45,0.0,200.0,Beta,0.000249622389674
3,5023,generalization,51,34,-0.2,168.75,Beta,0.214460468851
3,5023,generalization,52,13,-0.6,121.875,Alpha,0.773122984916
3,5023,generalization,53,11,-0.6,90.625,Alpha,0.273903301917
3,5023,generalization,54,53,0.2,184.375,Beta,0.345967610367
3,5023,generalization,55,48,0.2,106.25,Beta,0.539446910843
3,5023,generalization,56,3,-0.8,106.25,Beta,0.618370531127
3,5023,generalization,57,10,-0.6,75.0,Beta,0.000247635878623
3,5023,generalization,58,64,0.6,75.0,Beta,0.243995330296
3,5023,generalization,59,52,0.2,168.75,Beta,0.211111096665
3,5023,generalization,60,77,0.8,137.5,Beta,0.345045598224
3,5023,generalization,61,15,-0.6,153.125,Alpha,0.506684509106
3,5023,generalization,62,39,0.0,106.25,Beta,0.61623185873
3,5023,generalization,63,54,0.2,200.0,Beta,0.248107143678
3,5023,generalization,64,5,-0.8,137.5,Beta,0.808232960291
3,5023,generalization,65,43,0.0,168.75,Beta,0.345548814163
3,5023,generalization,66,71,0.6,184.375,Beta,0.120154302567
3,5023,generalization,67,51,0.2,153.125,Beta,0.228151611052
3,5023,generalization,68,36,-0.2,200.0,Beta,0.131010545418
3,5023,generalization,69,78,0.8,153.125,Beta,0.206558307633
3,5023,generalization,70,30,-0.2,106.25,Beta,0.092382023111
3,5023,generalization,71,76,0.8,121.875,Beta,0.191725325771
3,5023,generalization,72,41,0.0,137.5,Beta,0.0854015443474
3,5023,generalization,73,72,0.6,200.0,Beta,0.000257235951722
3,5023,generalization,74,7,-0.8,168.75,Beta,0.776884862222
3,5023,generalization,75,81,0.8,200.0,Beta,0.269574642181
3,5023,generalization,76,23,-0.4,137.5,Beta,0.445249002427
3,5023,generalization,77,49,0.2,121.875,Beta,0.401547259651
3,5023,generalization,78,70,0.6,168.75,Beta,0.204823533073
3,5023,generalization,79,63,0.4,200.0,Beta,0.506718940102
3,5023,generalization,80,61,0.4,168.75,Beta,0.224292400293
3,5023,generalization,81,42,0.0,153.125,Beta,0.000248960219324
